customer_id,recency,frequency,monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,cluster
C146128,417,1,600.17,1,1,3,113,5,0
C146132,584,1,1016.5,1,1,4,114,6,0
C146134,448,1,143.36,1,1,2,112,4,0
C146140,552,1,20.92,1,1,1,111,3,0
C146143,503,1,162.64,1,1,2,112,4,0
C146155,605,1,47.07,1,1,1,111,3,0
C146158,377,1,1200.32,1,1,4,114,6,0
C146159,87,1,20.92,2,1,1,211,4,0
C146161,212,1,365.94,1,1,2,112,4,0
C146164,636,1,2700.72,1,1,4,114,6,0
C146165,195,1,1200.32,1,1,4,114,6,0
C146167,756,1,2700.72,1,1,4,114,6,0
C146173,747,1,187.68,1,1,2,112,4,0
C146175,628,1,4801.28,1,1,4,114,6,2
C146184,708,1,650.56,1,1,3,113,5,0
C146193,280,1,16800,1,1,4,114,6,1
C146197,118,1,187.68,1,1,2,112,4,0
C146198,430,1,130.75,1,1,2,112,4,0
C146203,112,1,20.92,1,1,1,111,3,0
C146204,262,1,187.68,1,1,2,112,4,0
C146205,205,1,2700.72,1,1,4,114,6,0
C146208,78,1,650.56,2,1,3,213,6,0
C146218,351,1,143.36,1,1,2,112,4,0
C146220,186,1,16800,1,1,4,114,6,1
C146221,35,1,40.66,3,1,1,311,5,0
C146226,645,1,46.92,1,1,1,111,3,0
C146232,119,1,162.64,1,1,2,112,4,0
C146233,504,1,143.36,1,1,2,112,4,0
C146235,572,1,20.92,1,1,1,111,3,0
C146238,235,1,2700.72,1,1,4,114,6,0
C146239,534,1,9450,1,1,4,114,6,2
C146241,264,1,2400.68,1,1,4,114,6,0
C146242,483,1,9602.72,1,1,4,114,6,2
C146243,422,1,15.15,1,1,1,111,3,0
C146245,80,1,47.07,2,1,1,211,4,0
C146248,45,1,20.92,3,1,1,311,5,0
C146250,530,1,300.08,1,1,2,112,4,0
C146251,370,1,4801.28,1,1,4,114,6,2
C146252,470,1,2700.72,1,1,4,114,6,0
C146257,384,1,105.57,1,1,2,112,4,0
C146270,493,1,105.57,1,1,2,112,4,0
C146272,552,1,40.66,1,1,1,111,3,0
C146273,131,1,4801.28,1,1,4,114,6,2
C146276,752,1,2700.72,1,1,4,114,6,0
C146277,337,1,7502,1,1,4,114,6,2
C146278,336,1,300.08,1,1,2,112,4,0
C146281,439,1,573.44,1,1,3,113,5,0
C146285,471,1,7502,1,1,4,114,6,2
C146288,26,1,47.07,4,1,1,411,6,0
C146289,155,1,15.15,1,1,1,111,3,0
C146295,748,1,300.08,1,1,2,112,4,0
C146297,269,1,1016.5,1,1,4,114,6,0
C146298,659,1,322.56,1,1,2,112,4,0
C146302,277,1,40.66,1,1,1,111,3,0
C146309,516,1,2700.72,1,1,4,114,6,0
C146311,281,1,300.08,1,1,2,112,4,0
C146314,711,1,1016.5,1,1,4,114,6,0
C146316,365,1,187.68,1,1,2,112,4,0
C146322,233,1,105.57,1,1,2,112,4,0
C146324,70,1,365.94,2,1,2,212,5,0
C146327,40,1,2700.72,3,1,4,314,8,0
C146328,165,1,2400.68,1,1,4,114,6,0
C146330,86,1,105.57,2,1,2,212,5,0
C146331,460,1,365.94,1,1,2,112,4,0
C146332,337,1,40.66,1,1,1,111,3,0
C146333,271,1,7502,1,1,4,114,6,2
C146334,539,1,83.68,1,1,1,111,3,0
C146336,357,1,15.15,1,1,1,111,3,0
C146341,223,1,5401.53,1,1,4,114,6,2
C146347,448,1,1200.32,1,1,4,114,6,0
C146350,360,1,4801.28,1,1,4,114,6,2
C146351,151,1,7502,1,1,4,114,6,2
C146353,639,1,47.07,1,1,1,111,3,0
C146355,258,1,7502,1,1,4,114,6,2
C146356,511,1,83.68,1,1,1,111,3,0
C146361,237,1,4801.28,1,1,4,114,6,2
C146365,745,1,600.17,1,1,3,113,5,0
C146374,606,1,300.08,1,1,2,112,4,0
C146375,424,1,650.56,1,1,3,113,5,0
C146381,602,1,143.36,1,1,2,112,4,0
C146390,463,1,300.08,1,1,2,112,4,0
C146391,54,1,130.75,3,1,2,312,6,0
C146393,784,1,35.84,1,1,1,111,3,0
C146396,655,1,4200,1,1,4,114,6,2
C146397,607,1,4801.28,1,1,4,114,6,2
C146405,564,1,7502,1,1,4,114,6,2
C146406,576,1,20.92,1,1,1,111,3,0
C146407,698,1,130.75,1,1,2,112,4,0
C146408,524,1,83.68,1,1,1,111,3,0
C146409,625,1,9450,1,1,4,114,6,2
C146413,767,1,7502,1,1,4,114,6,2
C146414,355,1,650.56,1,1,3,113,5,0
C146415,666,1,4801.28,1,1,4,114,6,2
C146416,378,1,1016.5,1,1,4,114,6,0
C146418,392,1,322.56,1,1,2,112,4,0
C146423,789,1,300.08,1,1,2,112,4,0
C146431,12,1,162.64,4,1,2,412,7,0
C146437,569,1,130.75,1,1,2,112,4,0
C146440,773,1,600.17,1,1,3,113,5,0
C146441,200,1,7502,1,1,4,114,6,2
C146443,479,1,1200.32,1,1,4,114,6,0
C146447,55,1,4801.28,3,1,4,314,8,2
C146448,775,1,7502,1,1,4,114,6,2
C146451,480,1,5.23,1,1,1,111,3,0
C146456,108,1,600.17,1,1,3,113,5,0
C146460,717,1,2700.72,1,1,4,114,6,0
C146461,314,1,600.17,1,1,3,113,5,0
C146463,390,1,143.36,1,1,2,112,4,0
C146465,181,1,7502,1,1,4,114,6,2
C146467,510,1,26250,1,1,4,114,6,1
C146472,8,1,4801.28,4,1,4,414,9,2
C146477,755,1,1200.32,1,1,4,114,6,0
C146479,630,1,130.75,1,1,2,112,4,0
C146485,540,1,1200.32,1,1,4,114,6,0
C146492,776,1,35.84,1,1,1,111,3,0
C146493,394,1,130.75,1,1,2,112,4,0
C146494,345,1,162.64,1,1,2,112,4,0
C146498,709,1,11.73,1,1,1,111,3,0
C146500,641,1,4200,1,1,4,114,6,2
C146503,402,1,143.36,1,1,2,112,4,0
C146504,422,1,130.75,1,1,2,112,4,0
C146507,305,1,365.94,1,1,2,112,4,0
C146510,565,1,7502,1,1,4,114,6,2
C146515,188,1,242.4,1,1,2,112,4,0
C146517,605,1,7502,1,1,4,114,6,2
C146525,347,1,300.08,1,1,2,112,4,0
C146527,622,1,60.6,1,1,1,111,3,0
C146530,739,1,2700.72,1,1,4,114,6,0
C146532,263,1,16800,1,1,4,114,6,1
C146536,432,1,322.56,1,1,2,112,4,0
C146539,513,1,20.92,1,1,1,111,3,0
C146540,14,1,7502,4,1,4,414,9,2
C146548,714,1,5401.53,1,1,4,114,6,2
C146551,495,1,242.4,1,1,2,112,4,0
C146552,226,1,26250,1,1,4,114,6,1
C146554,195,1,5.23,1,1,1,111,3,0
C146556,153,1,650.56,1,1,3,113,5,0
C146557,483,1,130.75,1,1,2,112,4,0
C146561,603,1,9602.72,1,1,4,114,6,2
C146565,722,1,2400.68,1,1,4,114,6,0
C146567,671,1,1200.32,1,1,4,114,6,0
C146568,70,1,322.56,2,1,2,212,5,0
C146572,599,1,40.66,1,1,1,111,3,0
C146573,481,1,83.68,1,1,1,111,3,0
C146574,325,1,83.68,1,1,1,111,3,0
C146576,729,1,15004.25,1,1,4,114,6,1
C146577,61,1,47.07,2,1,1,211,4,0
C146578,49,1,1200.32,3,1,4,314,8,0
C146580,760,1,5.23,1,1,1,111,3,0
C146582,642,1,130.75,1,1,2,112,4,0
C146584,497,1,5.23,1,1,1,111,3,0
C146587,692,1,7502,1,1,4,114,6,2
C146588,572,1,2700.72,1,1,4,114,6,0
C146596,307,1,15.15,1,1,1,111,3,0
C146598,182,1,15004.25,1,1,4,114,6,1
C146599,371,1,300.08,1,1,2,112,4,0
C146601,343,1,4801.28,1,1,4,114,6,2
C146613,162,1,2700.72,1,1,4,114,6,0
C146614,450,1,162.64,1,1,2,112,4,0
C146616,319,1,9602.72,1,1,4,114,6,2
C146617,141,1,4200,1,1,4,114,6,2
C146618,714,1,5.23,1,1,1,111,3,0
C146621,649,1,83.68,1,1,1,111,3,0
C146622,154,1,2400.68,1,1,4,114,6,0
C146623,620,1,1016.5,1,1,4,114,6,0
C146624,570,1,378.75,1,1,2,112,4,0
C146625,251,1,650.56,1,1,3,113,5,0
C146627,150,1,60.6,1,1,1,111,3,0
C146629,173,1,293.25,1,1,2,112,4,0
C146634,468,1,365.94,1,1,2,112,4,0
C146637,359,1,1200.32,1,1,4,114,6,0
C146640,631,1,365.94,1,1,2,112,4,0
C146641,406,1,1200.32,1,1,4,114,6,0
C146644,323,1,130.75,1,1,2,112,4,0
C146645,126,1,300.08,1,1,2,112,4,0
C146646,88,1,15004.25,2,1,4,214,7,1
C146648,573,1,35.84,1,1,1,111,3,0
C146649,497,1,162.64,1,1,2,112,4,0
C146656,751,1,1016.5,1,1,4,114,6,0
C146657,396,1,60.6,1,1,1,111,3,0
C146659,336,1,9602.72,1,1,4,114,6,2
C146663,668,1,4801.28,1,1,4,114,6,2
C146664,107,1,2700.72,1,1,4,114,6,0
C146669,788,1,2700.72,1,1,4,114,6,0
C146670,501,1,7502,1,1,4,114,6,2
C146672,131,1,5401.53,1,1,4,114,6,2
C146678,284,1,1016.5,1,1,4,114,6,0
C146679,164,1,162.64,1,1,2,112,4,0
C146684,703,1,2700.72,1,1,4,114,6,0
C146686,31,1,130.75,3,1,2,312,6,0
C146687,450,1,83.68,1,1,1,111,3,0
C146693,196,1,7502,1,1,4,114,6,2
C146698,479,1,7502,1,1,4,114,6,2
C146700,441,1,4200,1,1,4,114,6,2
C146717,302,1,47.07,1,1,1,111,3,0
C146723,369,1,130.75,1,1,2,112,4,0
C146731,529,1,1200.32,1,1,4,114,6,0
C146735,94,1,1200.32,1,1,4,114,6,0
C146736,162,1,2700.72,1,1,4,114,6,0
C146738,168,1,896,1,1,3,113,5,0
C146739,481,1,600.17,1,1,3,113,5,0
C146741,723,1,2700.72,1,1,4,114,6,0
C146749,392,1,7502,1,1,4,114,6,2
C146751,322,1,47.07,1,1,1,111,3,0
C146752,339,1,5.23,1,1,1,111,3,0
C146755,161,1,1200.32,1,1,4,114,6,0
C146756,431,1,130.75,1,1,2,112,4,0
C146762,113,1,16800,1,1,4,114,6,1
C146771,394,1,105.57,1,1,2,112,4,0
C146772,793,1,1200.32,1,1,4,114,6,0
C146774,15,1,105.57,4,1,2,412,7,0
C146777,262,1,2400.68,1,1,4,114,6,0
C146779,702,1,9450,1,1,4,114,6,2
C146783,787,1,1200.32,1,1,4,114,6,0
C146789,307,1,2700.72,1,1,4,114,6,0
C146791,241,1,4801.28,1,1,4,114,6,2
C146792,717,1,1016.5,1,1,4,114,6,0
C146797,467,1,2700.72,1,1,4,114,6,0
C146799,319,1,1200.32,1,1,4,114,6,0
C146801,664,1,4801.28,1,1,4,114,6,2
C146804,173,1,322.56,1,1,2,112,4,0
C146808,393,1,1200.32,1,1,4,114,6,0
C146815,738,1,143.36,1,1,2,112,4,0
C146816,8,1,2700.72,4,1,4,414,9,0
C146820,5,1,11.73,4,1,1,411,6,0
C146821,351,1,242.4,1,1,2,112,4,0
C146824,763,1,7502,1,1,4,114,6,2
C146829,218,1,1050,1,1,4,114,6,0
C146830,761,1,242.4,1,1,2,112,4,0
C146839,433,1,35.84,1,1,1,111,3,0
C146842,644,1,40.66,1,1,1,111,3,0
C146847,555,1,7502,1,1,4,114,6,2
C146848,151,1,322.56,1,1,2,112,4,0
C146857,436,1,600.17,1,1,3,113,5,0
C146858,128,1,5.23,1,1,1,111,3,0
C146859,17,1,9602.72,4,1,4,414,9,2
C146861,591,1,130.75,1,1,2,112,4,0
C146862,137,1,4801.28,1,1,4,114,6,2
C146865,321,1,15004.25,1,1,4,114,6,1
C146869,77,1,322.56,2,1,2,212,5,0
C146871,657,1,2700.72,1,1,4,114,6,0
C146873,303,1,573.44,1,1,3,113,5,0
C146877,434,1,4801.28,1,1,4,114,6,2
C146892,583,1,4801.28,1,1,4,114,6,2
C146901,548,1,4801.28,1,1,4,114,6,2
C146906,335,1,1200.32,1,1,4,114,6,0
C146907,777,1,2700.72,1,1,4,114,6,0
C146908,598,1,365.94,1,1,2,112,4,0
C146913,3,1,130.75,4,1,2,412,7,0
C146921,455,1,4200,1,1,4,114,6,2
C146922,768,1,35.84,1,1,1,111,3,0
C146923,233,1,5.23,1,1,1,111,3,0
C146925,697,1,11.73,1,1,1,111,3,0
C146928,673,1,5401.53,1,1,4,114,6,2
C146930,688,1,2700.72,1,1,4,114,6,0
C146935,634,1,2700.72,1,1,4,114,6,0
C146936,235,1,650.56,1,1,3,113,5,0
C146937,729,1,300.08,1,1,2,112,4,0
C146943,548,1,26250,1,1,4,114,6,1
C146945,81,1,2700.72,2,1,4,214,7,0
C146952,630,1,2700.72,1,1,4,114,6,0
C146954,6,1,1016.5,4,1,4,414,9,0
C146956,250,1,600.17,1,1,3,113,5,0
C146957,28,1,83.68,4,1,1,411,6,0
C146959,584,1,573.44,1,1,3,113,5,0
C146961,528,1,2400.68,1,1,4,114,6,0
C146963,462,1,9450,1,1,4,114,6,2
C146969,389,1,7502,1,1,4,114,6,2
C146973,386,1,365.94,1,1,2,112,4,0
C146979,650,1,2400.68,1,1,4,114,6,0
C146981,780,1,5401.53,1,1,4,114,6,2
C146982,348,1,5.23,1,1,1,111,3,0
C146983,199,1,1016.5,1,1,4,114,6,0
C146984,480,1,300.08,1,1,2,112,4,0
C146989,461,1,2700.72,1,1,4,114,6,0
C146990,709,1,300.08,1,1,2,112,4,0
C146993,333,1,7502,1,1,4,114,6,2
C147002,23,1,40.66,4,1,1,411,6,0
C147004,312,1,300.08,1,1,2,112,4,0
C147011,468,1,7502,1,1,4,114,6,2
C147016,20,1,5401.53,4,1,4,414,9,2
C147022,198,1,365.94,1,1,2,112,4,0
C147028,583,1,242.4,1,1,2,112,4,0
C147033,573,1,4801.28,1,1,4,114,6,2
C147046,364,1,300.08,1,1,2,112,4,0
C147047,94,1,60.6,1,1,1,111,3,0
C147048,94,1,1200.32,1,1,4,114,6,0
C147050,373,1,40.66,1,1,1,111,3,0
C147055,710,1,11.73,1,1,1,111,3,0
C147059,467,1,300.08,1,1,2,112,4,0
C147065,156,1,5.23,1,1,1,111,3,0
C147066,685,1,4801.28,1,1,4,114,6,2
C147067,410,1,573.44,1,1,3,113,5,0
C147072,497,1,130.75,1,1,2,112,4,0
C147073,218,1,300.08,1,1,2,112,4,0
C147079,796,1,46.92,1,1,1,111,3,0
C147084,521,1,5401.53,1,1,4,114,6,2
C147086,753,1,4801.28,1,1,4,114,6,2
C147087,441,1,300.08,1,1,2,112,4,0
C147090,70,1,40.66,2,1,1,211,4,0
C147096,658,1,1016.5,1,1,4,114,6,0
C147100,284,1,1016.5,1,1,4,114,6,0
C147113,260,1,1200.32,1,1,4,114,6,0
C147114,83,1,4801.28,2,1,4,214,7,2
C147116,48,1,83.68,3,1,1,311,5,0
C147118,3,1,365.94,4,1,2,412,7,0
C147120,157,1,600.17,1,1,3,113,5,0
C147125,656,1,293.25,1,1,2,112,4,0
C147135,371,1,35.84,1,1,1,111,3,0
C147137,31,1,143.36,3,1,2,312,6,0
C147138,703,1,4801.28,1,1,4,114,6,2
C147142,121,1,2700.72,1,1,4,114,6,0
C147144,124,1,20.92,1,1,1,111,3,0
C147149,183,1,11.73,1,1,1,111,3,0
C147151,647,1,573.44,1,1,3,113,5,0
C147152,145,1,35.84,1,1,1,111,3,0
C147154,160,1,242.4,1,1,2,112,4,0
C147160,794,1,20.92,1,1,1,111,3,0
C147164,29,1,2700.72,4,1,4,414,9,0
C147170,155,1,365.94,1,1,2,112,4,0
C147172,731,1,5.23,1,1,1,111,3,0
C147175,194,1,7502,1,1,4,114,6,2
C147178,250,1,2400.68,1,1,4,114,6,0
C147181,676,1,4801.28,1,1,4,114,6,2
C147182,750,1,650.56,1,1,3,113,5,0
C147185,53,1,2400.68,3,1,4,314,8,0
C147193,362,1,365.94,1,1,2,112,4,0
C147197,220,1,896,1,1,3,113,5,0
C147199,174,1,4801.28,1,1,4,114,6,2
C147207,283,1,47.07,1,1,1,111,3,0
C147210,665,1,130.75,1,1,2,112,4,0
C147211,600,1,15004.25,1,1,4,114,6,1
C147215,749,1,4200,1,1,4,114,6,2
C147220,59,1,1016.5,3,1,4,314,8,0
C147223,182,1,896,1,1,3,113,5,0
C147225,131,1,2700.72,1,1,4,114,6,0
C147226,643,1,573.44,1,1,3,113,5,0
C147230,414,1,5401.53,1,1,4,114,6,2
C147231,351,1,322.56,1,1,2,112,4,0
C147233,572,1,300.08,1,1,2,112,4,0
C147234,714,1,573.44,1,1,3,113,5,0
C147237,93,1,300.08,1,1,2,112,4,0
C147239,148,1,7502,1,1,4,114,6,2
C147243,127,1,1200.32,1,1,4,114,6,0
C147245,26,1,4801.28,4,1,4,414,9,2
C147248,14,1,300.08,4,1,2,412,7,0
C147250,275,1,4801.28,1,1,4,114,6,2
C147258,168,1,2700.72,1,1,4,114,6,0
C147259,727,1,26250,1,1,4,114,6,1
C147261,477,1,1200.32,1,1,4,114,6,0
C147264,614,1,47.07,1,1,1,111,3,0
C147266,583,1,11.73,1,1,1,111,3,0
C147267,378,1,35.84,1,1,1,111,3,0
C147272,284,1,573.44,1,1,3,113,5,0
C147276,120,1,322.56,1,1,2,112,4,0
C147279,621,1,7502,1,1,4,114,6,2
C147286,326,1,35.84,1,1,1,111,3,0
C147288,515,1,20.92,1,1,1,111,3,0
C147290,392,1,40.66,1,1,1,111,3,0
C147297,522,1,2700.72,1,1,4,114,6,0
C147305,628,1,35.84,1,1,1,111,3,0
C147309,426,1,162.64,1,1,2,112,4,0
C147310,601,1,40.66,1,1,1,111,3,0
C147312,65,1,40.66,2,1,1,211,4,0
C147316,387,1,4200,1,1,4,114,6,2
C147317,739,1,162.64,1,1,2,112,4,0
C147322,626,1,4200,1,1,4,114,6,2
C147324,605,1,650.56,1,1,3,113,5,0
C147325,418,1,2700.72,1,1,4,114,6,0
C147326,201,1,83.68,1,1,1,111,3,0
C147328,657,1,5401.53,1,1,4,114,6,2
C147329,239,1,136.35,1,1,2,112,4,0
C147334,549,1,322.56,1,1,2,112,4,0
C147337,190,1,9602.72,1,1,4,114,6,2
C147340,736,1,47.07,1,1,1,111,3,0
C147342,597,1,5.23,1,1,1,111,3,0
C147351,488,1,4801.28,1,1,4,114,6,2
C147358,774,1,4801.28,1,1,4,114,6,2
C147360,608,1,20.92,1,1,1,111,3,0
C147366,634,1,7502,1,1,4,114,6,2
C147372,412,1,2700.72,1,1,4,114,6,0
C147375,576,1,7502,1,1,4,114,6,2
C147380,87,1,130.75,2,1,2,212,5,0
C147383,244,1,365.94,1,1,2,112,4,0
C147384,342,1,2700.72,1,1,4,114,6,0
C147388,302,1,4200,1,1,4,114,6,2
C147390,767,1,4801.28,1,1,4,114,6,2
C147391,517,1,7502,1,1,4,114,6,2
C147396,726,1,1200.32,1,1,4,114,6,0
C147402,112,1,650.56,1,1,3,113,5,0
C147403,476,1,4801.28,1,1,4,114,6,2
C147406,471,1,2700.72,1,1,4,114,6,0
C147407,310,1,242.4,1,1,2,112,4,0
C147414,282,1,162.64,1,1,2,112,4,0
C147416,53,1,1200.32,3,1,4,314,8,0
C147417,180,1,896,1,1,3,113,5,0
C147420,519,1,83.68,1,1,1,111,3,0
C147427,683,1,600.17,1,1,3,113,5,0
C147428,686,1,600.17,1,1,3,113,5,0
C147430,378,1,322.56,1,1,2,112,4,0
C147433,374,1,7502,1,1,4,114,6,2
C147437,765,1,5401.53,1,1,4,114,6,2
C147442,750,1,5.23,1,1,1,111,3,0
C147446,755,1,4200,1,1,4,114,6,2
C147450,702,1,20.92,1,1,1,111,3,0
C147456,211,1,1200.32,1,1,4,114,6,0
C147458,597,1,9602.72,1,1,4,114,6,2
C147464,750,1,7502,1,1,4,114,6,2
C147472,725,1,187.68,1,1,2,112,4,0
C147474,320,1,15.15,1,1,1,111,3,0
C147476,293,1,242.4,1,1,2,112,4,0
C147477,194,1,5.23,1,1,1,111,3,0
C147481,595,1,7502,1,1,4,114,6,2
C147482,401,1,40.66,1,1,1,111,3,0
C147486,493,1,7502,1,1,4,114,6,2
C147487,295,1,7502,1,1,4,114,6,2
C147488,344,1,15004.25,1,1,4,114,6,1
C147489,459,1,143.36,1,1,2,112,4,0
C147493,145,1,1200.32,1,1,4,114,6,0
C147494,674,1,47.07,1,1,1,111,3,0
C147495,42,1,15004.25,3,1,4,314,8,1
C147498,196,1,143.36,1,1,2,112,4,0
C147499,51,1,7502,3,1,4,314,8,2
C147500,556,1,7502,1,1,4,114,6,2
C147508,139,1,83.68,1,1,1,111,3,0
C147509,468,1,105.57,1,1,2,112,4,0
C147511,338,1,20.92,1,1,1,111,3,0
C147514,794,1,143.36,1,1,2,112,4,0
C147515,535,1,20.92,1,1,1,111,3,0
C147516,583,1,4801.28,1,1,4,114,6,2
C147517,287,1,15004.25,1,1,4,114,6,1
C147518,619,1,2700.72,1,1,4,114,6,0
C147520,442,1,47.07,1,1,1,111,3,0
C147524,523,1,2700.72,1,1,4,114,6,0
C147529,377,1,242.4,1,1,2,112,4,0
C147530,273,1,1050,1,1,4,114,6,0
C147531,145,1,1200.32,1,1,4,114,6,0
C147532,107,1,40.66,1,1,1,111,3,0
C147534,668,1,1200.32,1,1,4,114,6,0
C147536,529,1,600.17,1,1,3,113,5,0
C147537,704,1,4801.28,1,1,4,114,6,2
C147543,203,1,7502,1,1,4,114,6,2
C147545,228,1,573.44,1,1,3,113,5,0
C147558,362,1,2700.72,1,1,4,114,6,0
C147560,254,1,1200.32,1,1,4,114,6,0
C147565,205,1,40.66,1,1,1,111,3,0
C147566,459,1,5.23,1,1,1,111,3,0
C147567,591,1,4801.28,1,1,4,114,6,2
C147574,21,1,365.94,4,1,2,412,7,0
C147575,758,1,5401.53,1,1,4,114,6,2
C147579,518,1,2700.72,1,1,4,114,6,0
C147580,547,1,600.17,1,1,3,113,5,0
C147583,751,1,162.64,1,1,2,112,4,0
C147586,18,1,378.75,4,1,2,412,7,0
C147587,407,1,5401.53,1,1,4,114,6,2
C147589,363,1,15004.25,1,1,4,114,6,1
C147592,358,1,20.92,1,1,1,111,3,0
C147593,452,1,35.84,1,1,1,111,3,0
C147595,503,1,896,1,1,3,113,5,0
C147597,517,1,40.66,1,1,1,111,3,0
C147600,486,1,143.36,1,1,2,112,4,0
C147602,512,1,11.73,1,1,1,111,3,0
C147603,693,1,2700.72,1,1,4,114,6,0
C147607,526,1,7502,1,1,4,114,6,2
C147612,258,1,60.6,1,1,1,111,3,0
C147616,334,1,4801.28,1,1,4,114,6,2
C147618,670,1,1016.5,1,1,4,114,6,0
C147620,177,1,7502,1,1,4,114,6,2
C147622,638,1,2700.72,1,1,4,114,6,0
C147624,187,1,300.08,1,1,2,112,4,0
C147628,613,1,1200.32,1,1,4,114,6,0
C147629,372,1,600.17,1,1,3,113,5,0
C147632,596,1,47.07,1,1,1,111,3,0
C147635,603,1,1200.32,1,1,4,114,6,0
C147637,286,1,4801.28,1,1,4,114,6,2
C147638,284,1,9602.72,1,1,4,114,6,2
C147640,8,1,130.75,4,1,2,412,7,0
C147642,237,1,2700.72,1,1,4,114,6,0
C147643,47,1,187.68,3,1,2,312,6,0
C147649,668,1,83.68,1,1,1,111,3,0
C147651,301,1,7502,1,1,4,114,6,2
C147652,102,1,35.84,1,1,1,111,3,0
C147654,662,1,105.57,1,1,2,112,4,0
C147655,133,1,322.56,1,1,2,112,4,0
C147656,215,1,242.4,1,1,2,112,4,0
C147657,158,1,9602.72,1,1,4,114,6,2
C147661,300,1,47.07,1,1,1,111,3,0
C147663,134,1,4801.28,1,1,4,114,6,2
C147664,455,1,47.07,1,1,1,111,3,0
C147666,743,1,365.94,1,1,2,112,4,0
C147668,239,1,4801.28,1,1,4,114,6,2
C147669,425,1,650.56,1,1,3,113,5,0
C147670,470,1,2700.72,1,1,4,114,6,0
C147677,172,1,4801.28,1,1,4,114,6,2
C147678,599,1,2700.72,1,1,4,114,6,0
C147680,604,1,378.75,1,1,2,112,4,0
C147684,120,1,4801.28,1,1,4,114,6,2
C147685,477,1,5.23,1,1,1,111,3,0
C147694,609,1,11.73,1,1,1,111,3,0
C147695,476,1,1050,1,1,4,114,6,0
C147699,650,1,83.68,1,1,1,111,3,0
C147700,494,1,1016.5,1,1,4,114,6,0
C147702,781,1,130.75,1,1,2,112,4,0
C147703,55,1,300.08,3,1,2,312,6,0
C147707,792,1,300.08,1,1,2,112,4,0
C147709,126,1,365.94,1,1,2,112,4,0
C147710,275,1,1200.32,1,1,4,114,6,0
C147711,151,1,1200.32,1,1,4,114,6,0
C147713,510,1,2700.72,1,1,4,114,6,0
C147714,85,1,5.23,2,1,1,211,4,0
C147715,210,1,4801.28,1,1,4,114,6,2
C147717,399,1,15004.25,1,1,4,114,6,1
C147720,97,1,2400.68,1,1,4,114,6,0
C147729,276,1,105.57,1,1,2,112,4,0
C147730,469,1,162.64,1,1,2,112,4,0
C147732,471,1,293.25,1,1,2,112,4,0
C147734,434,1,2400.68,1,1,4,114,6,0
C147741,38,1,573.44,3,1,3,313,7,0
C147750,200,1,162.64,1,1,2,112,4,0
C147754,132,1,162.64,1,1,2,112,4,0
C147755,45,1,2700.72,3,1,4,314,8,0
C147757,607,1,300.08,1,1,2,112,4,0
C147771,560,1,7502,1,1,4,114,6,2
C147772,413,1,162.64,1,1,2,112,4,0
C147773,318,1,1200.32,1,1,4,114,6,0
C147774,132,1,4801.28,1,1,4,114,6,2
C147775,157,1,650.56,1,1,3,113,5,0
C147776,486,1,2700.72,1,1,4,114,6,0
C147782,218,1,2400.68,1,1,4,114,6,0
C147787,795,1,2700.72,1,1,4,114,6,0
C147788,313,1,15.15,1,1,1,111,3,0
C147794,673,1,322.56,1,1,2,112,4,0
C147797,376,1,47.07,1,1,1,111,3,0
C147798,511,1,16800,1,1,4,114,6,1
C147799,208,1,2700.72,1,1,4,114,6,0
C147801,314,1,7502,1,1,4,114,6,2
C147804,121,1,650.56,1,1,3,113,5,0
C147805,602,1,2700.72,1,1,4,114,6,0
C147808,460,1,2400.68,1,1,4,114,6,0
C147814,207,1,130.75,1,1,2,112,4,0
C147815,295,1,2400.68,1,1,4,114,6,0
C147817,654,1,83.68,1,1,1,111,3,0
C147821,591,1,5.23,1,1,1,111,3,0
C147823,658,1,573.44,1,1,3,113,5,0
C147826,18,1,4801.28,4,1,4,414,9,2
C147830,517,1,16800,1,1,4,114,6,1
C147843,397,1,20.92,1,1,1,111,3,0
C147855,507,1,4801.28,1,1,4,114,6,2
C147856,650,1,130.75,1,1,2,112,4,0
C147858,692,1,46.92,1,1,1,111,3,0
C147865,756,1,7502,1,1,4,114,6,2
C147866,137,1,162.64,1,1,2,112,4,0
C147871,211,1,162.64,1,1,2,112,4,0
C147874,114,1,9602.72,1,1,4,114,6,2
C147876,23,1,40.66,4,1,1,411,6,0
C147879,4,1,2700.72,4,1,4,414,9,0
C147888,603,1,187.68,1,1,2,112,4,0
C147892,120,1,322.56,1,1,2,112,4,0
C147893,253,1,300.08,1,1,2,112,4,0
C147895,282,1,15.15,1,1,1,111,3,0
C147896,238,1,896,1,1,3,113,5,0
C147897,646,1,365.94,1,1,2,112,4,0
C147906,60,1,9450,3,1,4,314,8,2
C147908,392,1,7502,1,1,4,114,6,2
C147911,141,1,16800,1,1,4,114,6,1
C147914,520,1,9602.72,1,1,4,114,6,2
C147915,705,1,35.84,1,1,1,111,3,0
C147916,312,1,143.36,1,1,2,112,4,0
C147918,510,1,15004.25,1,1,4,114,6,1
C147923,563,1,4200,1,1,4,114,6,2
C147924,763,1,15.15,1,1,1,111,3,0
C147926,530,1,1200.32,1,1,4,114,6,0
C147929,699,1,143.36,1,1,2,112,4,0
C147933,324,1,136.35,1,1,2,112,4,0
C147935,209,1,83.68,1,1,1,111,3,0
C147936,207,1,187.68,1,1,2,112,4,0
